reviewId;content;score;sentimen
9c9733f7-e9fe-4357-8e0e-13b9d0a538d2;sangat bermanfaat;5;postif
0a0c3585-3bfd-4f27-a3f2-9092a3a155a3;Pemindahan akun gabisa,opsi lain verifikasi malah gaada;1;negatif
0b705721-4f1d-407e-b7e3-a4df8e85cba6;Lemooooooottttt banget , server sibuk terus bikin emosi;1;negatif
b5de0bb1-0662-423c-8e29-8c46b99ae6f0;Baik kemarin skarang suka Gagal tarik apa sedang gangguan;3;netral
10d8a234-924e-4881-b6cb-0b49c4042e2a;Apaan apk dana ini aku top up tanggal 11 mei 2023 jam 18:46 sampai sekarang blm masuk2 ini aplikasi apaan sih penipuan nih.balikin duit gua dana yg 1.000.000 gua udah email trs ke pusat bantuan dana nggak ada respon sama sekali njir??????;1;negatif
e6220dd6-f8b7-4707-ae7d-9ba4aeacb4ff;akun dana saya tidak bisa melakukan transaksi;3;netral
7e110ec8-37b0-4199-bb9c-784865aa77b6;Tidak bisa conflin hadiah;5;postif
a8609211-139d-4943-af5f-44fbe4c8f850;bagus;5;postif
ed50622e-3c95-4e9e-83e6-0bf016f88f9c;Akun dana saya tidak bisa dibuka... CS... bisakah dibantu untuk pemulihannya;1;negatif
f3cf3d4d-9218-4778-9cbc-68d4e8fe1082;Knp saya g bisa download dana;5;postif
1733449d-1bb6-462e-a9b8-bd35a530c663;sangat memuaskan proses cepat;5;postif
2a713062-d5c4-4cd1-983b-7ea23a064495;Parah sekarang pakai DANA dompet digital ....otewe uninstal;1;negatif
9f6a40b4-ca7d-4e51-8109-e55a2508f16c;bagus;5;postif
adee68f3-109f-4603-b414-6680714901cb;"Selamat siang pihak dana, saya ingin bertanya serta ingin meminta bantuan, kenapa ya dana saya tidak bisa loginn, setiap ingin mendaftar selalu ad kalimat yang seperti ini ""akunmu belum bisa di pakai"" Sudah hampir 1 bln selalu begitu mohon bantuannya Terimakasih";1;negatif
510d1638-0d28-4b1e-9bb6-1ecc123db95b;Kenapa saya daptar dana premium gagal terus;1;negatif
8dfb4530-6ae1-4b3b-98ee-9db8e355c914;sangat puas;5;postif
be93da56-9daf-458c-93fc-5baf8d055516;aplikasi gak bisa di buka;1;negatif
5287620a-4c04-4782-9dff-ef1628bfe36f;mantap;5;postif
b826f880-f03d-42c3-8d93-e215eeabb95f;sangat membatu dan praktis;5;postif
4819d62b-5f76-47e1-a5b3-f2f7b2905c1f;Sangat bagus;4;positif
e7c6a3ff-02cd-4e70-9f56-89859a76bad5;udah pakai gratis transfer tapi tetep kena admin;3;netral
ac9ae54f-3715-4b7a-9e4b-d3bb5d24f827;simple;5;postif
017aef75-a929-4653-b21b-84655718dd41;Ok;5;postif
b4acae0f-9355-4029-827b-e00a8efa6151;pakai dana lebih cepat lebih mudah transaksi ...mantapp;4;positif
c91b505f-ea52-4d84-a694-528f033a0f3d;Alhamdulillah lancar;5;postif
62076b8d-d3bf-4db6-9d4f-403835047e19;Kata temen saya game perang kok gak ada menu mainya gimana sih ..;1;negatif
9b30471e-1aae-4c0b-987b-68f3ecefcd06;sangat bermanpaat. simple.;4;positif
896b3bc8-f581-4a6e-878f-cff0480533b6;mantap ????;5;postif
63b86645-743e-4f2c-afda-4e2da153da95;lemotnya ampun ampun dah;3;netral
02414eaa-be40-4984-8b84-d78bd2ad6daf;Dana saya hilang seketika ,jangan gunakan ini karena tidak aman;1;negatif
13b02b5f-ecf5-4099-a577-b5fc304d68ee;Top upnya mohon di tambah;5;postif
00918bf0-9cd8-4cad-80a6-ae50530c4648;Bagus;5;postif
a902f433-bd11-48ce-8c71-828576e0420a;kamu nanya;5;postif
5490132f-d672-4e72-8e4e-059fecdf35c8;??;5;postif
8a97cf5c-aecb-4d64-85dc-912c27470160;aplikasi busuk beli token dsini gangguan mulu, tokennya ga muncul2;1;negatif
ff1aecfe-9de5-4f61-b785-4d65c8e0aed2;sangat membantu. dan gak ribet;5;postif
e2f290e9-c21c-43e3-8d9b-99a8cd472438;top lah;5;postif
72019992-d49a-46b9-bcf8-ebef944abf03;bagus aplikasinya, gak ribet juga kalo mau transfer lebih gampang.;5;postif
84144642-ca85-4d86-8c41-bc7a16d8c9c2;baguss,, pertahankan;5;postif
c6857095-9874-47e5-a58a-e68d7c73217d;Kenapa suka ngelek saldo nggak kelihatan;3;netral
4e0661a2-3fc8-4769-a4ef-22a55b5825cc;harus lebih simple lagi;5;postif
e6111708-00d8-4c04-84d7-c9ce213fd439;Lama bgt dari kemaren ga bisa masuk karena lupa pin sampe sekarang belum juga di tanganin menunggu menunggu saja dari kemaren;1;negatif
0352f93b-5e3c-41ac-9c9e-b42fd8fa4e03;Gak sesuai kebutuhan lgi dana lemot gak usah pakai aplikasi ini lgi;1;negatif
30e90a1b-29e9-489b-9b2f-284229149f8f;Sangat membantu;5;postif
4f0d571d-a8d3-4e8d-9675-5971b3ab6d50;gg;5;postif
e09f3a9d-e0a5-477b-ba58-6b874dd1becf;Saya udah percaya banget sama ni apk... Tapi sayangnya ntah kenapa ini apk uang trasperan saya gak di proses2 sampe sekarang...lama banget.... Kalo boleh tau kantornya di mana sih ini;1;negatif
a0289ef0-4ca7-4f15-9cc7-3c90c8509a6a;top;5;postif
1799d735-c3b7-4700-8206-65c204377964;Ko saya mau tukar jadi pulsa gk bisa yya Malah loading mulu gk selesai selesai;1;negatif
2f4705b9-fca4-474e-8a38-604bd9fe3704;okk;5;postif
ae8e7bb8-afa6-4609-aebc-9cbfbb85a1bc;makasiiih dana;5;postif
3719e604-6373-4ad5-bb19-744d4e7a2516;Gimana ini uang saya hilang katanya apk resmi d awasi OJK dan Kominfo tapi ko uang saya hilang ga ada tanggung jawabnya nyesal saya pake dana;1;negatif
0947f409-e6e4-493f-bdcc-549d2ee891a1;Kirim uang keterangan nya berhasil tapi di bank yang bersangkutan nya ga masuk;1;negatif
d956fbd0-ad09-4da9-b99a-167daeb952ea;Jika;5;postif
f3a49e8a-05f9-4246-884c-7819b0afd6d2;Bagus;5;postif
ea11106f-5a8a-4fc2-8ba6-5e040e7cb4b8;Mohon y'a pak dana saya yang dibekukan dikembalikan , agar saya memakai kembali lagi;5;postif
5554b3fa-5fbe-469c-a6b7-435eee403e4b;Majos tenan;5;postif
045d8d27-83d6-4256-a3d3-c51ec9d8681e;saya mau aktifkan lg dana , dengan no tlp yg sama , tp tidak bisa , akun sudah di gunakan. , bagaimana cari aktifkan lagi;5;postif
8d47e2aa-930c-4393-9e24-9fb59cd470d2;ok;5;postif
349336c8-7a9f-4ef1-b8c7-6eee9ac2f92f;Aplikasi nya GK guna banget saya berkali kali daftar ke premium GK bisa bisa juga saya udah nyoba puluhan kali GK bisa juga sampai saya hapus saya download lagi,aku mau ngambil uang di dana buat beli sepatu GK busa Mulu saya gini stres banget;2;negatif
658ed3b2-24fa-482c-bba3-bb872cbbab82;sangat membantu dan mudah d gunakan;5;postif
093ece59-5a7b-4eb9-9f1a-8e52d67df02f;mantap;4;positif
26242407-a989-4bd2-b62e-b5b41a8c7079;pakai dana semuanya jadi mudah?;5;postif
803f4c79-da1c-453f-a28c-cf8b640d2c99;ok;5;postif
df0e6a44-a871-4292-93c7-41c75964eb29;SELALU SAJA MENGALAMI HAL YANG GA ENAK. TOP UP KAPAN, MASUKNYA KAPAN. UDAH DI REPORT, DIRESPON KAPAN. HANYA MINTA MAAF PADAHAL SAYA SUDAH RUGI BANYAK KARNA MASALAH ITU;1;negatif
ef6e23bb-0c49-4c73-ac39-9337274ec27d;sangat berguna;5;postif
86b9150b-380c-4fa3-b0d3-b8406f9d5b42;Jelek ngak bisa masuk padahal sudah punya akun;1;negatif
ae1a9565-717f-4b62-903f-6b6971116f72;sangat membantu adaya DANA;5;postif
f3face6e-de48-44ac-be52-4768ff409055;Cara masukan pin dana gimana ya;1;negatif
9930b088-33ac-4e71-bc0b-bee03e4bc8b9;Kenapa tidak bisa daftar akun baru .dana ini sangat mengecewakan banget;1;negatif
da54317e-0255-4bff-afdf-8b942e63c826;Kenyataan yang penting;5;postif
e57fd1a6-8386-4695-ade4-2b822b38f51e;Mantaap;5;postif
8f9cde64-3104-4c35-b0aa-836cb4e9a10f;mantap;4;positif
4f5c8b18-84de-4252-841f-726c0532b803;Mempermudah segala aktivitas;5;postif
118a3972-a3df-44c4-b16e-ea66d520f945;Sanjay membantu;4;positif
be1ad4d6-1433-4dbf-a34f-e3df7bdf3434;Mantap;5;postif
ef87075b-a201-4c3c-bc37-10a4a0950240;membntu;5;postif
38dc18c7-605f-4d5f-b4e0-35adfd18ee34;mataap??;4;positif
028fc5fb-f615-447f-a4a6-694b0c0bd91f;mantap;5;postif
abe641c7-083b-4bb2-b7e4-4f85d50c4a4c;Saya suka;3;netral
27f49ddc-2be5-49da-85f3-b3a6f49173e6;ribet mau premium doang udh masukin foto kk yg dibawah 20 mb doang ga bisa bisa ampe stengah jam buset;1;negatif
36c1d276-5817-4790-ac4f-d22dca499c87;Mantul;5;postif
4164d757-3f03-47d1-86a5-8b1c07e25974;Tolong dong min ko login sering keluar bacaan updet ,pas mau di updet di play stor GK ada yg mau di apded ..gua kasih bintang 1 dlu ,klo bisa gua kasih yg terbaik;1;negatif
13f55480-d9ca-4538-a1b2-9a3d365b58b7;Dana baik sekali??????????;5;postif
7b8f67b2-f7ae-4d65-b43d-b697e71e03dd;sangat baik??;4;positif
47fcfbfa-6365-417e-b6ad-73a0e661cd08;Parahh... upgrade premium nya susah bener..;1;negatif
5b98c9c5-d8c7-4352-b756-c47d9592bdce;Saya lupa pin , tapi tidak dapat arahan pasti dari pihak dana , malah di abaikan dan tidak di pedulikan, mohon bantuan nya saya udah top up , tapi ga bisa di tarik lagi karena harus menggunakan pin. Tolong di bantu??;1;negatif
a967c6c8-c582-46fd-8183-3565922e81e3;Makin kesini makin gk jelas proses transfer aja sampe 24 jam kan aneh udh mah itu uang nya gw mau pake eh malah harus nunggu 24 jam lawakkkkkk??;1;negatif
71b0592a-f998-453f-9679-33d6a6a0b5dd;mantaap;5;postif
da0cdf15-ffe7-4a21-9541-5c95babb097b;mantap,,,, transaksi semakin mudah;5;postif
bb73731b-d305-4bb0-a153-e9d044ee6d4f;Terlalu banyak bug sistem;1;negatif
13c7bb8d-e243-4654-a7ed-dbd267192b1d;Ini aplikasi terbagus;5;postif
d1d3dc91-6fdc-474a-9226-a5aa571e7845;aplikasi nya membantu,tp sbg pelanggan aktif saya ga dapat THR.huhu...bang jago aja dpt hehe;5;postif
c7c1c909-eafc-4394-b04a-59cdfebab2bf;Ok;5;postif
d2b9b89e-b09e-4aed-a6be-40ec4566e9fc;Verifikasi selalu gagal padahal KTP asli;1;negatif
adeee364-251b-44d0-b1b0-9c4eaca805f2;ok;5;postif
c7461877-73b8-479a-85f8-05bef5a94677;No hp ilang susah jad premiumnya ..... Parah email dll ga membantu ....;1;negatif
00d326af-65a9-4420-b1ef-4f4b1d7b9f8c;Ngisi paket data gak masuk masuk .. tapi saldo sudah kepotong ...;1;negatif
d71a924d-0bdd-4bee-9a11-214ffeaf85a5;Good;5;postif
e5c28a32-e573-4095-9c92-744546be0313;good;5;postif
325fadad-a6ff-4b5a-9cec-f87b4f83d6e4;Sangat membantu dan mudah,,di harapkan aplikasi ini bisa memberikan pinjaman online.. ,??????;5;postif
ca98b791-f570-4c7e-a99b-2a544d17ce8e;Sering error susah mengirim lewat qiris. Nominal saldo tidak terlihat jumlah nya. .;1;negatif
e49fb94c-3787-4c10-bd58-36c8870fa3a1;mantappppp;5;postif
4a694b3c-c95d-48f4-86a8-a7c74bf566a3;aku sangat senang sekali transaksi pake DANA;5;postif
ffec55d6-2bce-4e54-9c1d-b2765bd5c225;bagus;5;postif
9378ad26-a45b-475c-a2e3-6bbf41f85f3d;Dari kmarin verifikasi gagal mulu,... Padahal foto e KTP uda jelas,.... Trus kenapa tertera koneksi sinyal ga ada padahal sinyal bagus.... Custemernya juga ga bisa dihubungi,... Jadi ragu nyimpen uang ke aplikasi ini;2;negatif
e18e5daa-55f2-459c-8ba7-b3a53a29732e;Tidak bisa di buka;1;negatif
cd68f189-180e-4484-abca-14499de37171;Great App.. Mudah dan murah biayanya??;5;postif
d33b1ea7-f8fc-4157-80a9-cafea83f4051;Kok gaka ada bank syariah mandiri ya...;5;postif
c794fa76-7d68-4b50-aa2e-930a06b77536;Gak bisa masuk.....padahala uang saya lumayan;2;negatif
d3cd7000-ec78-4031-a057-f66629fbb879;Mau tarik saldo udah gak bisa, padahal blm pernah tarik saldo;1;negatif
30fcfcc9-ca87-4f41-83a5-b1e143e6a1ca;sangat membantu;5;postif
96b895c2-73ba-4ecd-9624-83e0ed7aa354;top;5;postif
7e58077b-93eb-4756-84ae-927bcc3214e0;Lemot parah ,aplikasi ini semakin kacau;1;negatif
06d8c98d-b263-4fe7-91ee-839876352a28;Gimna ini akun dana saya gk bisa di buka ini;5;postif
7abf8448-3dc3-49db-920e-fc99723be42c;Ok;5;postif
8afa0082-1214-4c0b-84ff-af88b5634cfe;bagus sekali;5;postif
576ec8b6-c143-4c42-ad1e-6bd0322d79d7;??????;5;postif
a8c33d0e-ccfa-4820-b8e9-74957fa3d1c7;good;5;postif
10794163-939a-436a-a003-21440c5e0844;Luar biasa;5;postif
4d93ca0c-42be-4a7e-b270-8f66f74bee33;memang pakai dana lebih mudah kirim ke manapun...;5;postif
c664175f-0f0c-4bf5-a32a-abc67ce4627a;Aplikasi keuangan Dana , Transfer cepat proses, no biaya.. Sukses selalu Dana;5;postif
038d8cd2-0c62-40e5-b42b-4f8bd963dbb9;beli item google.. tp tidak masuk.. di google tidak ada tulisan transaksi.. di Dana terhitung sudah transaksi uang kepotong.. pihak google tidak sama sekali menerima transaksi.. pihak dana mengatakan sudah terpotong.. yang salah siapa.. ? saya urtkan pembelian tanya CS Dana.. disruh tnya CS Google... padahal sudah d tnya google mengatakan tidak sama sekali ada pembelian dan historis..;1;negatif
2a441beb-8325-4086-b2e8-da0695f023b4;lebih gampang dan praktis;5;postif
df0a0eb0-ebeb-4913-8ef1-df2096d2361b;Ko dana saya gbisa di buka yah;1;negatif
91a07011-a137-4ce9-8af6-edfe26a7aa88;sangat puas;5;postif
28759b1c-cf89-4a40-9fa6-0a5baf7636cc;pernah pembayaran pakai dana beli paket kuota di myXL keterangan berhasil. tapi di myXL gak masuk. jadi sedikit hilang kepercayaan di dana uang gak kembali total 120rb;4;positif
3117110b-0df5-4ba4-ba3e-668bfce60365;pp;3;netral
3e992c0c-b239-47c6-b2eb-45a7b1c67a21;Bagus si tapi g ad isinya bagi dong;5;postif
01b776ce-6f54-4091-a067-4adc71f1af92;hrus lbih cepat;5;postif
4ef05fe0-5029-4ac8-b80d-32149cbdc5d4;Sangat membantu dalam proses dalam menerima/ memberi;5;postif
b50bf101-e3dc-4bfb-af92-3b80be93cb76;selama ini bagus saya suka;5;postif
7e354b57-907a-4338-aac8-b88aaab51480;mantap;5;postif
56370b6d-2cf8-44b5-9770-f2056186abcd;bagus membantu banger;3;netral
c1f99643-a70a-42ac-ab35-268eeea953f9;baik;5;postif
7cc02abe-34bf-434d-ba3d-08ff6483b6cd;Top up bisa tapi di pakai transaksi tidak bisa, katanya Belum premium, giliran mau Upgrade ke premium harus nunggu 1 dekade mungkin!!;1;negatif
91d70a6d-5630-4fcd-b8c9-fd3935da58b2;Sangat bagus;5;postif
77419cba-62b5-4164-8d73-036a9902d745;gajelas banget udah berulang ulang kali apus download tetep aja suruh update versi terbaru,terus pgen ganti pin susah banget gajelas,RESPON admin juga Lama;1;negatif
1ffcf2b6-0caf-4b99-8e6c-320a84ef2d48;Jangan mau pake DANA saya juga hilang uang tiba2 g di ganti sama sekali g ada tanggung jwb nya padahal saya g transaksi apapun pantesan rating komenan nya jelek perbaikin keamanan nya jangan asal bikin apalikasi merugikan orang lain;1;negatif
f0578253-71e4-4864-a100-9bd06a68618c;trsf lebih mudah;5;postif
112dea46-0c05-46ef-abb4-0a14dabb851f;Tdk ada paylater;5;postif
2b8e36af-d4ad-4772-b4f2-909beb47f332;Untuk akun dana yang belum premium, kenapa tidak bisa tarik saldo, apa harus jadi premium dulu biar bisa di tarik..??!!;1;negatif
63369341-0eab-46c2-a6de-532953dcf460;kok beli otomatis anjng;1;negatif
165648bb-7385-43fb-92b0-4a4a743fb5ae;Saya suka dengan aplikasi dana, tetapi ada kendala transaksi yang terpending dan saldo sudah terpotong, proses bantuan kendala transaksi sangat lama sudah berhari hari tidak di respon oleh tim dana. Alhasil uang saya nyangkut.;5;postif
53018ec6-7631-48f0-92a2-e81c8287a776;Sistem operasional proses transaksi lama, gua ngisi pulsa dari semalam jam 23.59 Sampe sekarang belom masok Kek anjeng Aku perlu pulsa LIVE CHAT GA MEMBANTU SAMA SEKALI, GAUSA KO BALAS LIVE CHAT DISINI, KEK ANJENG;1;negatif
658d5072-1f38-41c4-acbe-5152dd50a5eb;Taik baru download gabisa login,;1;negatif
f369d139-1c0f-4b9b-b6e7-0ced2cd939cf;Dana is the best;5;postif
1a4af5d2-bfbd-4f46-a4b9-c3061f588450;sangat membantu;5;postif
e3de421c-2544-4984-bb2b-c5d0104bf38d;sangat membantu;5;postif
ff351e72-5063-467e-ad56-d9bde9d06564;Error terusss;1;negatif
2cea5c90-faac-497c-aa58-841f14e6fdd4;Ngapa dana ni gx bisa di buka;3;netral
54b47995-8df7-46a3-b7c5-3300c4e7b427;sangat membantu dan mudah di pahami yok pakek dana;5;postif
fc0352d4-3e54-4eb4-873c-fab7861bb787;good;4;positif
39a9a985-59d5-4150-aa24-3dc19094aae1;Update;5;postif
ccf32885-7822-4c1c-afda-eedc7069ce95;Hallooo,,, upgrade koq lama bener, udah hampir 4 hari ga selesai,,, uang juga udah terlanjur masuk saldo,, kasih solusi dooong, di telpon customer sevis juga dialihkan kesedot pulsa juga, HALLOOOOOO;1;negatif
115f9768-9451-4b4e-bd83-9a343493c3bc;bagus;5;postif
76b662a5-30ad-467b-8f49-bbeba335b26d;D perbarui kenal d persulit si buat beli paket internet pembayaran dana, klo mau d perbarui g usah d bikin ribet dah, ngeselin Lo bikin gw mau gw hapus aja ini aplikasinya,bikin kesel aja;1;negatif
ee4965ec-282a-4c79-a562-23e8def9650a;dana is the best;5;postif
8d24f91e-90a9-4e4c-adb9-73f85f1e920c;dengan DANA semua jadi mudah dan ringkas;5;postif
06356ca9-c535-42d9-b23a-a1fa4be4e004;Bos kok dana ini sudah seperti apllikasi sampah.. masa transfer tunggu 24 jam baru mau di proses..;1;negatif
cefd1658-2600-458f-942a-c8036c6ef258;bintang 5;5;postif
fd023964-2cd2-49f1-b65b-acfc99c4b780;Kelolah;1;negatif
1df6e365-c4ad-419e-b618-3fb8940f8e00;sangat bgus;5;postif
89210177-8a21-4e6f-9264-ac693ec5024c;Saya punya kendala pada tgl 12-5-2023 transfer ke sea bank Laporan berhasil tapi ke rek tujuan belum masuk sampai saat ini masih belum masuk juga mohon bantuannya;3;netral
66327c82-869a-4760-b0c5-c6a238611dd1;sangat membantu;5;postif
2a9c73b7-d5c9-4743-9fc3-091bd35f30d8;Baik;5;postif
8a2e570b-c6c9-414c-8d64-1eb7b67b01d1;Asik n enak;5;postif
88ece4e5-dfa9-4340-a456-0fc94cb6ffa3;sep;5;postif
c6b420c6-4e1e-4943-8b89-87869460b461;Ok;5;postif
85f05059-79e6-4e1b-b78c-dbf23d9052d7;lengkap dan mudah;5;postif
61a93b2c-2bf6-4053-aa2e-7e5f942656f7;top up E-money gagal. Dar8 tanggal 10 mei 2023 sampai skrg gaada kelanjutannya.;1;negatif
856d0762-7f96-4d84-b50d-2c77a5e40c07;??sukses terus;3;netral
324b48e4-bafa-4ddc-bf63-af676a63b067;sangat bagus;5;postif
4d21434a-eff7-4475-8691-230d2c5b1693;Dana mantap;5;postif
e85dc293-6060-418b-9e02-bfe5bce81eec;Akun di bekukan gak ada penyelesaian nya;1;negatif
d347bf43-5aa7-49dd-b84e-c85712eb8d2b;Baik;5;postif
3996f26d-b820-49c8-bb2d-19246d6cfab2;Aplikasinya cacat banyak bug nya, tolong diperbaiki, jangan sampai pindah ke dompet digital lainnya, thanks;2;negatif
ee53c0ba-ac84-4b01-93a8-783df1a6151d;Bagus;5;postif
14554e8b-6fce-4794-b7a4-5cfcfd04ab20;cc.eee;5;postif
a1025d11-7289-45f1-ab03-3fd47060cb2d;mantap;5;postif
6152949b-bcc2-4ec9-83e8-0d4496b63972;Ok;5;postif
70ae7642-9781-4665-975a-2c9ffac295b4;bebas biaya admin;5;postif
2b332f2e-43b3-484a-976d-179208702f3b;Parah udah berapa kali apdet masih ngak bisa login;1;negatif
1bc76583-74a8-426a-bdb5-9c0b5d90bbb0;aplikasi yg sangat berguna sekali;5;postif
fab12ab0-517a-457c-bda1-7c1528370543;BAGUS APLIKASINYA . SEMOGA AMAN SELALU DANA ..;5;postif
f02eab75-0b8b-4ec9-80b1-72dab708adab;mantap.;5;postif
24c95572-fbc6-477f-854b-ecc9dfa579ec;okay;5;postif
a05996e2-7295-4b52-ba27-e2fbef47010a;kenapa tidak bisa diabdek kembali aplikasihnya kak,bagimana solusinya trimakasih??;3;netral
5fde9560-2355-4d1c-995a-8514e2dac84d;Mang hebat dompet digital termantaaaap tingkatkan lagi kinerja nya kualitas nya ok;5;postif
6f62f89e-ec43-4577-b4f7-5b92298254f7;Keamanannya parah, akun dana saya kebobolan walaupun nominal ga seberapa tapi kalau begini terus bisa bangkrut ditambah sudah mengajukan laporan dari 3 hari yang lalu tapi belum ada perkembanganan apapun...;1;negatif
1d77bd66-8ca6-48fe-8ab5-10c8dea41aa8;Kecewa parah saldo main kepotong sendiri aturan ada izin atau notif untuk melakukan pembelian ini main potong aja;1;negatif
f25848c8-f193-4fcb-996d-28b963e6fc8a;sangat membantu sekali,,apalagi dlm transaksi pembelian produk...??????;5;postif
e3e018ca-6f25-4146-baac-e0472f177e0f;kalau mau ambil di gerai alfamart susah sekali...ada saja alasan nya..ganti sip lah lg of lah berbagai macam alasan...tapi kalau untuk setir mah berapa saja masuk...slalu online...tolong di bahas kembali terkait penarikan saldo dana di gerai alfa..supaya di mudahkan melakukan penarikan saldo dana nya...teeimakasih .;3;netral
3802a605-d4fa-4507-83ae-e5ab34f6ef1f;Setelah beberapa hari gak dibuka dana minta masukkan no telp tapi gak bisa login kalo bukan id yg pertama kali daftar di handphone;1;negatif
874349c8-a888-4e0e-992e-017ce57f6fee;Awal nya ok ok aja, tapi kenapa sekrang di dana saldo nya ilang 100K yaa . Tolong dong ini knp;4;positif
c8e9c145-9328-469d-a607-171cb8a7f108;Agak lambat dalam proser transfer nya. Tapi OKE mantab....katannya sekarang DANA ada fitur Pinjaman, saya cari kok nggak ada ya....;5;postif
dea034be-5829-448c-a2e0-8b1b2eafad8b;sangat membantu;5;postif
6f077583-c2b3-4836-9bf1-696130ce0a2c;Parah banget. Isi emoney pake dana. Transaksi berhasil tapi saldo tidak masuk. Susah menghubungi live chat. Tapi ga ada solusinya. Keamanan nya gimana ya ni aplikasi?? Tolong tindak lanjut nya dari dana.;1;negatif
13b25399-3a09-459e-8259-93cfc74e526d;Dah buka live chat tapi suruh coba lagi 10 menit tiketnya 0 permohonan tidak bisa diproses!! padahal baru buka doang!! Sumpah ya gak bisa diapa2in duitnya, harus upgrade ke premium tapi gagal Mulu.. udah gitu namanya jadi nama orang Laen, aneh.. Makan deh duit gw tuh biar jadi kayu bakar di neraka..;1;negatif
