reviewId,content,score,sentimen,Target_type
f0578253-71e4-4864-a100-9bd06a68618c,trsf lebih mudah,5,postif,1
112dea46-0c05-46ef-abb4-0a14dabb851f,tidak ada paylater,5,postif,1
2b8e36af-d4ad-4772-b4f2-909beb47f332,untuk akun dana yang belum premium kenapa tidak bisa tarik saldo apa harus jadi premium dulu biar bisa di tarik tanya tanya seru seru,1,negatif,-1
63369341-0eab-46c2-a6de-532953dcf460,kok beli otomatis anjng,1,negatif,-1
165648bb-7385-43fb-92b0-4a4a743fb5ae,saya suka dengan aplikasi dana tetapi ada kendala transaksi yang pending dan saldo sudah potong proses bantu kendala transaksi sangat lama sudah hari hari tidak di respon oleh tim dana alhasil uang saya nyangkut,5,postif,1
53018ec6-7631-48f0-92a2-e81c8287a776,sistem operasional proses transaksi lama saya ngisi pulsa dari malam jam sampai sekarang belum masok kek anjeng saya perlu pulsa live chat tidak bantu sama sekali gausa ko balas live chat sini kek anjeng,1,negatif,-1
658d5072-1f38-41c4-acbe-5152dd50a5eb,taik baru download tidak bisa login,1,negatif,-1
f369d139-1c0f-4b9b-b6e7-0ced2cd939cf,dana is the best,5,postif,1
1a4af5d2-bfbd-4f46-a4b9-c3061f588450,sangat bantu,5,postif,1
e3de421c-2544-4984-bb2b-c5d0104bf38d,sangat bantu,5,postif,1
ff351e72-5063-467e-ad56-d9bde9d06564,error terusss,1,negatif,-1
2cea5c90-faac-497c-aa58-841f14e6fdd4,ngapa dana ni gx bisa di buka,3,netral,0
54b47995-8df7-46a3-b7c5-3300c4e7b427,sangat bantu dan mudah di paham yok pakai dana,5,postif,1
fc0352d4-3e54-4eb4-873c-fab7861bb787,good,4,positif,1
39a9a985-59d5-4150-aa24-3dc19094aae1,update,5,postif,1
ccf32885-7822-4c1c-afda-eedc7069ce95,hallooo upgrade kok lama benar sudah hampir hari tidak selesai uang juga sudah lanjur masuk saldo kasih solusi dooong di telepon customer sevis juga alih sedot pulsa juga halloooooo,1,negatif,-1
115f9768-9451-4b4e-bd83-9a343493c3bc,bagus,5,postif,1
76b662a5-30ad-467b-8f49-bbeba335b26d,di baru kenal di sulit si buat beli paket internet bayar dana kalau mau di baru tidak usah di bikin ribet sudah ngeselin kamu bikin saya mau saya hapus saja ini aplikasi bikin kesal saja,1,negatif,-1
ee4965ec-282a-4c79-a562-23e8def9650a,dana is the best,5,postif,1
8d24f91e-90a9-4e4c-adb9-73f85f1e920c,dengan dana semua jadi mudah dan ringkas,5,postif,1
06356ca9-c535-42d9-b23a-a1fa4be4e004,bos kok dana ini sudah seperti apllikasi sampah masa transfer tunggu jam baru mau di proses,1,negatif,-1
cefd1658-2600-458f-942a-c8036c6ef258,bintang,5,postif,1
fd023964-2cd2-49f1-b65b-acfc99c4b780,kelolah,1,negatif,-1
1df6e365-c4ad-419e-b618-3fb8940f8e00,sangat bagus,5,postif,1
89210177-8a21-4e6f-9264-ac693ec5024c,saya punya kendala pada tanggal transfer ke sea bank lapor hasil tetapi ke rek tuju belum masuk sampai saat ini masih belum masuk juga mohon bantu,3,netral,0
66327c82-869a-4760-b0c5-c6a238611dd1,sangat bantu,5,postif,1
2a9c73b7-d5c9-4743-9fc3-091bd35f30d8,baik,5,postif,1
8a2e570b-c6c9-414c-8d64-1eb7b67b01d1,asyik n enak,5,postif,1
88ece4e5-dfa9-4340-a456-0fc94cb6ffa3,sep,5,postif,1
c6b420c6-4e1e-4943-8b89-87869460b461,ok,5,postif,1
85f05059-79e6-4e1b-b78c-dbf23d9052d7,lengkap dan mudah,5,postif,1
61a93b2c-2bf6-4053-aa2e-7e5f942656f7,top up e money gagal dar tanggal mei sampai sekarang tidak ada lanjut,1,negatif,-1
856d0762-7f96-4d84-b50d-2c77a5e40c07,tanya tanyasukses terus,3,netral,0
324b48e4-bafa-4ddc-bf63-af676a63b067,sangat bagus,5,postif,1
4d21434a-eff7-4475-8691-230d2c5b1693,dana mantap,5,postif,1
e85dc293-6060-418b-9e02-bfe5bce81eec,akun di beku tidak ada selesai nya,1,negatif,-1
d347bf43-5aa7-49dd-b84e-c85712eb8d2b,baik,5,postif,1
3996f26d-b820-49c8-bb2d-19246d6cfab2,aplikasi cacat banyak bug nya tolong baik jangan sampai pindah ke dompet digital lain terima kasih,2,negatif,-1
ee53c0ba-ac84-4b01-93a8-783df1a6151d,bagus,5,postif,1
14554e8b-6fce-4794-b7a4-5cfcfd04ab20,cc eee,5,postif,1
a1025d11-7289-45f1-ab03-3fd47060cb2d,mantap,5,postif,1
6152949b-bcc2-4ec9-83e8-0d4496b63972,ok,5,postif,1
70ae7642-9781-4665-975a-2c9ffac295b4,bebas biaya admin,5,postif,1
2b332f2e-43b3-484a-976d-179208702f3b,parah sudah berapa kali apdet masih tidak bisa login,1,negatif,-1
1bc76583-74a8-426a-bdb5-9c0b5d90bbb0,aplikasi yang sangat guna sekali,5,postif,1
fab12ab0-517a-457c-bda1-7c1528370543,bagus aplikasi moga aman selalu dana,5,postif,1
f02eab75-0b8b-4ec9-80b1-72dab708adab,mantap,5,postif,1
24c95572-fbc6-477f-854b-ecc9dfa579ec,okay,5,postif,1
a05996e2-7295-4b52-ba27-e2fbef47010a,kenapa tidak bisa diabdek kembali aplikasihnya kak bagaimana solusi terima kasih tanya tanya,3,netral,0
5fde9560-2355-4d1c-995a-8514e2dac84d,mang hebat dompet digital termantaaaap tingkat lagi kerja nya kualitas nya ok,5,postif,1
6f62f89e-ec43-4577-b4f7-5b92298254f7,aman parah akun dana saya bobol walaupun nominal tidak berapa tetapi kalau begini terus bisa bangkrut tambah sudah aju lapor dari hari yang lalu tetapi belum ada perkembanganan apa,1,negatif,-1
1d77bd66-8ca6-48fe-8ab5-10c8dea41aa8,kecewa parah saldo main potong sendiri atur ada izin atau notif untuk laku beli ini main potong saja,1,negatif,-1
f25848c8-f193-4fcb-996d-28b963e6fc8a,sangat bantu sekali apalagi dalam transaksi beli produk tanya tanya tanya tanya tanya tanya,5,postif,1
e3e018ca-6f25-4146-baac-e0472f177e0f,kalau mau ambil di gerai alfamart susah sekali ada saja alas nya ganti sip lah lagi of lah bagai macam alas tetapi kalau untuk setir mah berapa saja masuk selalu online tolong di bahas kembali kait tari saldo dana di gerai alfa supaya di mudah laku tari saldo dana nya teeimakasih,3,netral,0
3802a605-d4fa-4507-83ae-e5ab34f6ef1f,telah beberapa hari tidak buka dana minta masuk nomor telp tetapi tidak bisa login kalau bukan id yang pertama kali daftar di handphone,1,negatif,-1
874349c8-a888-4e0e-992e-017ce57f6fee,awal nya ok ok saja tetapi kenapa sekrang di dana saldo nya hilang ke yaa tolong dong ini kenapa,4,positif,1
c8e9c145-9328-469d-a607-171cb8a7f108,agak lambat dalam proser transfer nya tetapi oke mantab katannya sekarang dana ada fitur pinjam saya cari kok tidak ada ya,5,postif,1
dea034be-5829-448c-a2e0-8b1b2eafad8b,sangat bantu,5,postif,1
6f077583-c2b3-4836-9bf1-696130ce0a2c,parah sekali isi emoney pakai dana transaksi hasil tetapi saldo tidak masuk susah hubung live chat tetapi tidak ada solusi aman nya gimana ya ni aplikasi tanya tanya tolong tindak lanjut nya dari dana,1,negatif,-1
13b25399-3a09-459e-8259-93cfc74e526d,sudah buka live chat tetapi suruh coba lagi menit tiket mohon tidak bisa proses seru seru padahal baru buka saja seru seru sumpah ya tidak bisa apa in duit harus upgrade ke premium tetapi gagal terus sudah begitu nama jadi nama orang lain aneh makan deh duit saya tuh biar jadi kayu bakar di neraka,1,negatif,-1
