reviewId,content,score,sentimen,Target_type
01fe13c7-12bd-4a42-b725-48c5b2efcdb7,sangat bagussss,1,negatif,-1
299cf4f0-9882-4b1b-91e8-bad2b67f83ca,ya cepat kirim nya,3,netral,0
302f66b8-3452-4594-ab59-b2e35a0de3c4,mantap,5,positif,1
5e435eb7-e575-48d4-8a83-5e0e8871b0e8,uang saya hilang ditansper lewat dana ke atm dapat notip uang ya keluar senidiri apakah dancokkkkk,1,negatif,-1
406aa165-21f6-474e-8ff6-75c9cf46a76e,sangat aman,5,positif,1
24b5d259-d8f9-40b1-8b5d-cc800ca41fe0,kya makin susah sudah login saja sudah benar pin nya masih salah,2,negatif,-1
0d5885f4-7b00-44cf-97ff-ff1a1e876486,aplikasi inih bagus,5,positif,1
76736135-dece-456f-9e42-5ea1e1280296,mantap,5,positif,1
093ff9e3-d863-4c2a-9a48-2539c1e22993,lawak dek pin sudah benar masih saja salah sudah ganti beberapa kali tiap masukin pin selalu gagal app buruk,1,negatif,-1
35ef1d82-5217-49eb-ba9d-1f4fba8f679c,sngat bagus,5,positif,1
a353a1d2-ef87-4075-83a7-86e44868cd25,baik,3,netral,0
f6fdbbcb-3c44-49f3-b931-82736542cb80,alhamdulillah proses transaksi jadi mudah segala,5,positif,1
b39d181e-bb9a-4299-9006-536bad5b9bad,,5,positif,1
63ae452d-74e5-43b3-9eb1-2ca98850c1d6,sangat oke,5,positif,1
ec2b61af-3af8-41b0-95ce-d59f9375cae9,kenapa yah dana saya tidak bisa kirim,5,positif,1
231edc80-7ded-4ac1-b4a5-ff1ebcd0772c,mau komen apa yaaa soal saldo uang masih receh nasib nasib,5,positif,1
50dd5162-1ba6-4471-b35c-0d0192ce205c,akun saya tidak bisa login di suruh update aplikasi padahal sudah yang baru kacau ini aplikasi di kirim email le cs nya belum ada balasam aduh uang saya nyangkut gimana ini solusi woy,1,negatif,-1
b2473557-6df4-476e-9dfe-7fc51323b8a0,suka keluar sendiri bos ada solusi,2,negatif,-1
58cbe861-342b-466d-bfd3-34ed61fd9eff,mantap,4,positif,1
894cc93a-0f64-4392-b7ca-27c0dd071913,kecewa sekali sih sama dana yang sekarang padahal pin nya sudah benar tetapi kata salah ulang kali ganti pin tetapi tetap saja salah dhlah tidak mau makek dana lagi sudah saya uninstall,1,negatif,-1
4338a969-45e6-424b-bc58-47f7d2af6c7f,tolong lah dana kalau misal lupa pin jangan di sulit,1,negatif,-1
b4108666-4be4-4590-b537-6f03f944a581,mantap,5,positif,1
02a93aec-a6fc-405d-8c10-bd336a020544,sangat batu saya,5,positif,1
ac5bafa7-0e9c-4d36-89cb-4faa522c641b,sangat bantu,5,positif,1
1b2fb61d-a31c-4538-94e7-b8d9178232b2,min tambahin menu fitur kirim ke dompet digital lain pasti ok,2,negatif,-1
d5feaf20-1918-477c-854e-63324d86b15c,mantap kirim dana dong,5,positif,1
770577c2-2837-427c-9fe5-1b5a48b3e8c2,kacau ini apakah masa mau daftar ada kendala sudah berapa kali ganti nomor buat daftar tetap tidak bisa juga tolong dong baik lagi apakah ini sudah banyak saya buang paket data buat downlod apakah ini,2,negatif,-1
2ce5491d-45e6-47b1-a1cc-9178467998b3,baguss,5,positif,1
d88278fd-febf-47d5-9dfa-f20e48fc0da3,bagus,5,positif,1
1f2cd849-7c21-4971-8685-e98682e7cc0b,coba,5,positif,1
523ba479-407b-4b91-9f57-5c9db098e6e1,mending hapus fitur dana bisnis tari saldo ribet sudah nunggu besok pukul atas masih belum bisa tarik harus komplain dulu lol,1,negatif,-1
21bcea80-2168-4721-9443-9e778eec3976,tidak bisa buat login,1,negatif,-1
c7b2ed39-b218-470b-9045-7cce6ee56433,trimksh,5,positif,1
57a35a27-997f-4cdc-b0c7-ad6915f766d5,mantap,5,positif,1
1e62501b-dd53-4f87-ab1d-805f8b63c117,lupa pin tidak bisa masuk sudah coba ubah pin baru tetap masih tidak bisa hubung pihak dana sangat susah dan sulit coba tolong jangan di sulit harus bantu hdeuh,1,negatif,-1
cc8c6caa-db67-4cd8-a088-c71c2e64a48d,mantap,5,positif,1
9507d4d1-79af-4b56-b654-86130fa08b99,dana sangat bantu dan mudah transaksi free biaya adm cepat dan mudah guna di mana pun,5,positif,1
5e81b91b-695d-4ef5-8a06-66caffa6ed73,mantap pakai dana,5,positif,1
67d804b8-f060-4ff9-b664-a33affc9c344,saldo dana bisnis proses terus tidak kelar sudah jam lebih asuuu,1,negatif,-1
4c3835d1-11d1-4b79-b663-e87c6ec46d8b,layan kurang baik memang lalai saya akun sampai di curi dan sudah di ubah oleh pihak yang tidak tanggung jawab sudah saya kontak lewat gmail dana sampai sekaranf tidak ada balas kecewaa seru seru seru seru seru,1,negatif,-1
12cd9211-f248-4dab-9af1-fc526578a373,saya mau tf ke teman saya tetapi di suruh upgrade saya sudah upgrade tetapi tidak di konfirmasi sama pihak nya jadi bagaimana cara nya,1,negatif,-1
8a14ad74-829c-4a5a-b45c-d52cacc4edad,saya sangat bantu untuk transaksi terima kasih dana,5,positif,1
fd7ea6df-5124-4c35-b1a1-ba18ed2f5c14,gara gara klik link dana kaget saldo saya habis tolong buat admin ini proses bahkan saya tidak bisa masuk di aplikasi dana karena akun saya di log out oleh pihak tipu,5,positif,1
a62602ad-46aa-4bfc-9626-ae7279aa050d,apa apa sih nih dana suruh update terusssss saja update tidak bisa buka buka server jelek,1,negatif,-1
9f1e28c0-1376-4406-ac34-7007c19e44a9,sangat baik,5,positif,1
e5b76b2a-0869-468c-b26a-c346721f9cf3,jangan di dwonlod uang saya hilang tidak di kembaliin kurang lebih rbu ini aplikasi sial tukang tipu,1,negatif,-1
3d96ddbc-1367-4428-9502-2b3f852b38ab,dana sekarang parah harus kali login baru bisa transaksi sudah cukup sampai sini saja pakai dana balik lagi ke mobile banking,1,negatif,-1
6f6c9726-ab16-4074-a7da-c8e0827886c5,kurang aman gampang bobol,1,negatif,-1
48668a89-2a25-4e64-a646-15581a86be63,sudah hari minta reset password sudah hari tidak bisa masuk costumer service nya lambat sekali sudah email tidak ada tanggap sampai sekarang tolong baik dan mudah lagi untuk lupa password,1,negatif,-1
2c5e2414-5765-4288-b2f1-7df4a4582182,sangat bantu dan mudah sregala urus transaksi,5,positif,1
ec001c7e-e782-4274-aaa7-087aba033e19,oh,3,netral,0
f1d28980-3a03-4ab8-98ca-ade389b05ba5,aplikasi uang yang paling buruk pin sudah ubah kali kali dan pin yang masuk selalu sama dan tepat kenapa tidak mau masuk,1,negatif,-1
bbf2f360-be94-4929-9a6d-c88ff1250161,moga lebih senang saya di akun dana nama saya abdul muin di akun saya salah tulis abdul mun apa bisa di perbaikki,5,positif,1
6e776f9f-349f-4780-9c5a-e16914263561,ok,5,positif,1
0ec17310-947c-4890-98f7-a8badd552f23,kami sudah terima pesan kamu tim dana akan beri jawab segera mohon sabar ya karena ini bukan live chat thu pm dari tanggal sampai tanggal masih dalam kendala minta di batalin jawab nya hanya begitu saja tiap hari,1,negatif,-1
855d2191-8f06-4a0f-a16c-9e99b42c4cb0,aman buruk seru seru seru seru seru seru,1,negatif,-1
7d3a5b5c-a8e0-4772-bc2e-ade53a62714d,tidak pernah langgan sama merchant apa tetapi saldo sedot sendiri akun juga belum kait email,1,negatif,-1
c431a29e-e8dd-45fe-9412-c159eddc9e59,,5,positif,1
b42bfc9f-a03f-4655-98d3-457d64c36d46,mantap,5,positif,1
6ccb1fff-c3e5-4a95-b383-8bc02fedbebe,ribet,2,negatif,-1
a07f61d2-4ce4-4ae9-a4b4-73d839189990,langsung saja,5,positif,1
a737c5e2-f1a0-44ca-bbe5-0633e73cd492,tolong sekali ada dana,5,positif,1
a3070e62-3300-4507-b261-c2ddff5e0d36,ko saya tidak bisa msuk ke aplikasi dana ka,5,positif,1
42a44392-0d08-4058-9056-afda9258b8dc,transaksi payah lambat erorr terus,2,negatif,-1
bdd95ac5-a585-4b24-a688-4d0d2e0b1a4b,saya rasa rugi oleh pihak dana akun dana saya di beku alas pin salah saya sudah ngisi formulir formulir dan formulir lalu suruh nunggu nunggu sampai saya rasa putus asa sehingga tidak buka sampai sekarang yang buat saya rasa rugi tentu karena saldo saya yang masih lumayan turut saya di dana telah saya pikir pikir mungkin memang itu mau nya pihak dana untuk itu saya cuma mau ingat ke semua orang agar hati kalau mau transaksi di dana,1,negatif,-1
465715d4-0173-4f98-9899-8662108a48a6,top the top aplikasi,5,positif,1
b0407076-0295-4b49-8232-96a678acdeca,good,4,positif,1
7ee05bd3-901e-44f7-91ef-5c686c0de705,perna jadi kepala dusum desa rimba alai,1,negatif,-1
5ea43678-0d32-4875-b2bb-2d087f519f50,e ktp nya sudah rusak kan dari nik saja sudah sama masa tidak bisa di upgrade yang penting kan nik nya tambah ruwet anying,1,negatif,-1
af79f140-b4e8-4fc5-a173-82cc026f2edf,dana saya kg bisa masuk bagaimana nih sudah ganti sandi tetap kg bisa masuk tanya bagaimana sudah dana,1,negatif,-1
f67061eb-b18a-4809-aa8c-f61ee9f9a8f3,sangat baik,5,positif,1
d4f4ddfb-ecf0-4de4-bb57-fc95918a0ca0,good,5,positif,1
46825dff-7360-4996-b752-42b776a6da17,saya mau masuk ke akun saya mau ganti pin sudah ganti malah salah malah ada saldo nya tolong benar,1,negatif,-1
52223223-a537-47c4-804e-76cdd480e2fc,tiba tiba pas buka dana ada tulis nomor anda sudah daftar di guna lain tidak bisa login tidak bisa ngapa ain padahal sudah premium tidak beres nih solusi gimana tanya belum bisa masuk akun tidak ada pusat resolusi atau yang lain lalu saldo nya akan hilang kah tanya,1,negatif,-1
a4bca7c8-fd2f-4ce6-8d3c-204b4c67e3b4,kalau kirim kenapa ya sekarang agak lot,4,positif,1
d264af23-85b5-4c13-bc6a-46dddd8c06f5,lahh apakah apa ribet,1,negatif,-1
b88aff6a-2b16-498f-9639-b53d1333e8b5,tidak bisa di buka,2,negatif,-1
321a5ae4-e643-4bc2-a94d-b6929c93d911,tidak bisa krim uang isi pulsa gagal terus awal masuk tidak ada sandi sudha kita top up suruh masukin sandi heran sama dana,1,negatif,-1
4ca9bea5-3759-457b-982a-8fd317f8ef8a,mantap,5,positif,1
a21dfe79-6e59-4ba3-9960-35f6e1799a98,lama nang lupa pin,1,negatif,-1
4d4da240-78c8-4b84-9c08-a6d664b6160e,tolol ribet sekali dana sekarang,1,negatif,-1
12263213-f2c8-478f-a842-f9f1d463d4da,bug wifi,1,negatif,-1
07517e28-e538-4fc7-9dac-173dac216bc5,baik,5,positif,1
d629af26-9c74-4c97-a71e-5ae90f50ef95,good,5,positif,1
ee66aa3d-b036-4d16-b4b7-e3fcc81751c1,tiap masukin pin salah terus padahal sudah benar,2,negatif,-1
e10e1993-9c59-4ec0-8c72-aed1cebd85a1,aplikasi jembooot lot terus padahal jaring bagus sedikit update tetapi tidak ada ubah sama kekal aplikasi cap gatal kakean update,1,negatif,-1
38aa793d-319d-4fa7-8e23-1d09e622011d,mantap jiwa,5,positif,1
13c466a9-5e6d-471b-a02d-865a14e476b1,ok,5,positif,1
a404f478-0d50-4f35-9347-5712e71fc490,bagus,4,positif,1
0e72d455-49fb-4c68-99df-72674aaeaa4e,ko aplikasi saya tidak bisa di buka,2,negatif,-1
d5bd8d37-4073-4e98-ac7c-5c22988fbace,muas fitus transaksi dana,5,positif,1
9a1d5299-44fa-4049-81fe-a7474619daf9,hari ini saya alami kendala serius di apakah dana semua lapor transaksi tidak baca sehingga lapor transfer uang ke rekening orang tidak lihat tolong sistem apakah dana baharu dan kami guna apakah jangan sulit,1,negatif,-1
07705d97-2b54-4191-a195-fc8d3759d944,sulit upgrade ke premium gagal coba lagi dan gagal coba lagi begitu terus parah,1,negatif,-1
6f1aac22-2b23-40b3-bdf1-2a1ea268233f,kenapa nii dana pas pencet passwordnya selalu salah coba lagi goblik,1,negatif,-1
4c232e4b-3274-4e99-8b11-7a302a07230a,ok sekali,5,positif,1
6b4e3073-19ee-4bac-b5f7-0a87eed6e464,mantap,5,positif,1
cce67519-c2cb-4707-adf8-a5bf14a6f5e7,suruh up date ke versi trbaru sudah saya laku juga tetapi jam saya coba log in tidak bisa juga trakhir saya apus apakah nya terus download kmbali rasa nya percuma dana paling ribet nyata,1,negatif,-1
74575733-c3fe-4dc5-8d1c-7befe21a0469,dana saya kenapasih selalu salah pin sudah dapat pin baru lalu sms tetap salah sekarang login di device sendiri malah tidak bisa login saja tidak bisa bagaimana pilih me,4,positif,1
51065a45-44f2-4e0e-ada0-03579013ee06,lumayan susah,5,positif,1
63a68d4d-87a9-4c2f-8d27-31d5297eea47,kalau tidak premium tidak bisa tf lalu fungsi apa,1,negatif,-1
f3940567-a0ef-4c3a-8f02-2b0abfa66fe7,lumayan bagus,5,positif,1
9760fc27-e113-49c1-acb3-0f4ee64691bb,saldo dana saya tiba hilang ribu waktu buka aplikasi dana padahal saya tidak rasa laku transaksi atau bayar apa gimana ini,1,negatif,-1
1668b05d-7445-45a0-9991-2f862508af5e,sudah tidak aman sih pakai dana orang lain bisa jebol akun kita uang hilang begitu saja tidak ada tindak lanjut nya percuma lapor isi data segala macem bad sangat sih,1,negatif,-1
6bd27a63-b49f-4bad-a5a1-7b46e501fb2f,good job,4,positif,1
8d40d3bb-ca43-458a-914e-b83aa3c4c24e,tolong baik server lot min itu saja,1,negatif,-1
99ab132d-7b71-4298-be57-b65b7b843514,ok,5,positif,1
99021d90-2982-4a7b-bda6-4220a39b22b5,bagus dan aman,4,positif,1
2b1c963c-04f2-4219-9ac8-870213f86515,waktu saya coba malah ada ingat akun anda tidak bisa masuk mohon baik,1,negatif,-1
b76bf91d-ed0e-404d-b9ff-bee988cbe96f,baguss lah,4,positif,1
30db3f8e-6a58-4633-b2bf-b3e0d377d070,lama sekali ah respon adu y,1,negatif,-1
93b460ef-4906-4383-b325-fac2c6bb7e33,sangat muas dan manfaat,5,positif,1
60ce49a3-c2ab-4c4e-8a6d-b09b873c599d,oke,5,positif,1
8ca5fada-802d-48b3-a276-eb59afebd7dc,ari dana kunaon tolol sugan,1,negatif,-1
70b33c9e-d0cd-4fb6-94ae-72680d3bbd7d,tolong baik min pas mau transaksi pin nya selalu salah padahal pin nya sudah benar,1,negatif,-1
76610cca-9db0-4252-b209-28ce4711b4b0,mudah cepat aman,4,positif,1
44fcd266-c14d-4e29-9484-b438356114ea,bagusss,5,positif,1
d27fdfc3-c61b-473c-bcb2-4691b7f13748,saya puass dengan layan ini,5,positif,1
ac65a572-c578-4abe-963f-17a673a51319,akun saya tidak bisa masuk,5,positif,1
713b023e-cdee-41cf-a6e9-3167bae11e03,mau beli paket data mebuka saja lot minta ampun tolong di oerbaiki,1,negatif,-1
636faa3a-ae08-4ec0-bd5b-4b79f875d783,bagus,5,positif,1
f9f02f28-cf1e-452a-8f23-78444071d8ff,sering kali error padahal dha ngelapor juga ke email tetapi lama kali respon nya,1,negatif,-1
77f68583-a2e0-430a-9fbb-781c2fd1cec2,good,5,positif,1
fbf9f5ae-8482-480c-b392-db2cf966b8b5,tidak bisa buka pin sudah benar hapus cusssss,1,negatif,-1
b5e9ff72-66c3-4aa0-b93f-721e288f3cf1,sangat bagus dapat mudah saya kirim uang dengan cepat,5,positif,1
348f5477-f14b-46ca-826f-f7b3634e21d6,good,5,positif,1
b059002d-e1af-43c9-b72e-c8f9f5df52b7,aplikasi manfaat,5,positif,1
f790bb6d-adbe-46e6-80ab-2c421d545a52,sbnarnya apakah ini bagus sih tetapi sayang tiap mau buka apakah harus masuk kode verifikasi malah harus x baru bisa buka tolong segera baik sistem,4,positif,1
53f6a92d-d05c-40c5-ba34-408e09c9b026,llebiokkci,5,positif,1
3615698d-96cb-4a2a-b09c-56acff59d100,respon adminya lambat,1,negatif,-1
fb09f6b3-594c-4be2-a966-735db40fd194,kacau transaksi pakai qris sudah hari masih belum masuk di terang hasil saldo sudah kurang tetapi di tuju tidak masuk,1,negatif,-1
6b5b3eb6-987b-4797-99ea-19b5923ee3ec,mudah buat transaksi tetapi admin supaya rang lah mahal terima kasih,5,positif,1
bdaf732c-7ad9-410b-9a33-424a5841a863,mantap,5,positif,1
5d6c1ca4-5c2b-4ae5-9cb8-5bcfc49ebcf7,min masa saya bayar di tokop ada waitingnya sampai jam habis baru bisa sedang duit ngurang barang tidak bisa claim karena habis waktu,1,negatif,-1
2ada4342-8fb1-49e0-923e-7891440149e1,mantaf bermanpat tidak ribet,5,positif,1
1b2237d4-5308-44b3-90cb-746ba9b3c345,kasih fitur tarik dana lagi lah saya sudah kena bohong i ama orang fitur ya biar tidak di salah gunain mending pakai foto bukti baru balik lagi biar aman nanti tidak panik kalau kena bohong i,1,negatif,-1
3742abe8-3e61-4080-9061-73386d70a1b5,hebat,1,negatif,-1
caae2bad-5373-43bd-a9fc-08a6af659b0b,sangat lambat jaring sudah bagus dan stabil tetapi tetap saja lambat,1,negatif,-1
63519eea-975c-43b9-a34a-1e35f708aafb,belum pernah coba,5,positif,1
d756be2f-efbe-4e8f-9a25-60e4dd10f50a,ok,5,positif,1
335314bf-4e05-405f-b60e-cca6efcb04e7,lot,1,negatif,-1
5d28cf79-5a8d-45a4-b7b3-5aa396347289,reset pin saja susah baget,1,negatif,-1
d1ae53be-fdd8-4a77-ad81-40deeb5cf3e1,ok,5,positif,1
3e76bf6d-524d-4f18-8778-e2887b65d788,saya tidak bisa buka aplikasi dana di android ini,1,negatif,-1
40f45c96-6d94-4b0b-b571-9cc2118a9484,keren,5,positif,1
0b35c278-b64a-43ec-b877-ecdca8114fdc,tolong ada kan bos aku untuk pijaman di aplikasi dana,5,positif,1
03cd2dba-16db-454c-899b-e0d32ad891b4,sip danantap,5,positif,1
901ceb68-d4a9-47c2-ac94-58a5039d1e91,pokok nya sangat kecewa dengan aplikasi ini,1,negatif,-1
a162bbb2-03fa-4e94-9ef3-d795617627d4,ok,5,positif,1
e2603d98-76a8-46fb-a82a-b49853d7e051,bagus,5,positif,1
7ff1b74b-43c3-4d35-9181-bb9091c12c00,mantap,5,positif,1
bcba14de-f10c-4372-a713-93b2ac43f906,saya tidak bisa masuk akun dana aku sampek pusinggggg ini gimanaaa dianaaaa,1,negatif,-1
378b9a81-79cb-4924-b952-d5410ed458ee,dari main dana sampai jauh ini tidak pernah alami kendala apa sampai nomor dana premium hilang terus ganti ke nomor yang baru tiap ada kendala besar saya selalu sukses terus dana apakah bebas admin anti ribet,5,positif,1
7c70f360-02d7-4724-8176-920fdfbe623a,dompet dana topmarkotop,5,positif,1
07961702-278c-40a5-982d-9d688fc2e5be,parah amat ajir lot mirip kura,1,negatif,-1
0b1e4916-c350-4893-b3a4-43497cfb333b,hebat dari yang baik mak joss seru seru seru seru seru,5,positif,1
de908db5-c01d-4137-a308-c4eb494eea7f,erorr terus gblk ah,1,negatif,-1
a9da2ac9-b062-4ab1-ba54-cb1c83e8cd2c,daftar premium gagal terus customer carenya tidak guna,1,negatif,-1
e4857a66-6f79-41c0-8cd6-7028badd7e76,maling,1,negatif,-1
7de151aa-7d9f-4664-a054-e705f697b2a3,butuh sinyal kuat biar bisa kirim atau transaksi,1,negatif,-1
a1ed453d-b098-4f2d-8f4a-d485054113a5,cepat mudah transaksi,5,positif,1
542f94ce-2866-4d78-90cf-69af29c0d819,makin mudah transfer ke rekening bank apa tingkat dana dana pancen jooss,5,positif,1
addaa40d-fdc3-4bed-a62d-4067588bbd1e,ok,4,positif,1
f7ace83b-d116-499d-ae26-52f5072c55ee,tidak ada saldo,3,netral,0
aa899926-ef66-45cf-8efb-8f5bdeee7ca4,buat yang belum download jangan download apakah rusak ini telah hasil isi saldo apakah ini tidak bisa di buka banyak oknum yang cari untung dengan cara yang tidak baik,1,negatif,-1
1fbcbfe1-107c-4b7b-bb0c-fe94ac9bfa55,akun di beku sudah verifikasi masih gax bisa juga kacau,1,negatif,-1
ddb772ea-f5a8-47d3-9178-1d8d889f71d4,live chat kok tidak bisa pakai ya tanya tidak bisa akses gara pin invalid padahal tidak pernah ganti pin,1,negatif,-1
26b9839e-b21a-4e12-b785-3fdc34bf5471,good,5,positif,1
85248e68-dd10-4f04-aed6-07c13a73a87a,mantul,5,positif,1
f20ca80c-72ab-4ba7-b492-983b42d275a3,top up e money saja susah masuk padahal update bolak balik ke gerai indomaret,1,negatif,-1
d23457b8-6907-4c53-8246-0a26cdfcfb0b,woiii kenapa tidak bisa reset pin mau reset malah di sulit hadehhh,1,negatif,-1
6dfbb609-5f10-4408-8705-4a0358a920d6,lot parah asli kya buka internet tidak ada kuota dan aman kurang,1,negatif,-1
21c4fdde-d8b9-480c-85d2-e15382eb05ff,oke sekarang sudah gampang daftar nya,5,positif,1
ea6234b2-47b0-4c0d-859e-8b2891f2d0c7,moga lebih baik lagi,4,positif,1
3681f0c2-4b69-4c36-9a9b-34a70e000d57,dana tolol tiap top up pasti ada saja saldo dana sedot aman tolong baik masalah ini,1,negatif,-1
ca8cb9e9-c478-41ee-a7a3-dea74e90a238,selalu ok,5,positif,1
8da933d9-2d0b-49d0-a152-98af4aa3b4c6,mantuuull,5,positif,1
f1d1cd33-c223-4e65-bfa3-a989bd73b942,aplikasi jelek aplikasi error tidak bisa login lagi mskipun pin benar juga tetap saja salah tidak bisa login sudah nelpon cs juga percuma tidak ada manfaat uang saya hilang tidak jelas ke mana,1,negatif,-1
3fdbc9b9-d9f7-42c6-ae4f-3d8fcbfef08d,kenapa akun saya ini selalu batal jadi premium padahal saya sudah upgrade pakai passport dan kamrin sempet jadi premium telah saya isi saldo kenapa malah tidak premium lagi harus nunjukin dokumen dukung padahal saya sudah masukin bukti pasport bahwa saya asli sekarang malah minta poto kartu keluarga lagi bukan tidak mau saya potoin min masalah saya sedang rantau di jepang dan tidak bawa kartu keluarga kalau mau sini zaryou card saya potoin kartu duduk jepang capai saya dari dulu gin terus,1,negatif,-1
52cd5473-dd8e-4f73-a710-21ca516d65f0,tidak bisa transfer,5,positif,1
17d2fb1f-c3e3-4e57-bfbc-5eff636c0704,baik,5,positif,1
9c4c8e8d-8a2b-4248-bbde-3b4d0b719d1c,baik,5,positif,1
e928aeb8-5015-4010-b52a-04c9541d25ca,sangat bagus sekali,5,positif,1
016f92d8-0313-444b-833f-6c3efb1e95b8,akurat,4,positif,1
92b6c791-cd4b-4259-9d80-0292a2cdda94,sangat suka aplikasi ini,5,positif,1
54d470b6-0196-41b3-985d-eb94668f823e,nice,5,positif,1
57d3e67f-14b6-4627-bd0e-d01d7158abc3,cepat kirim nya bestlah,5,positif,1
f17873f7-457b-4953-b906-2596f128d8fe,sanggat baguss,5,positif,1
a3aa7abe-c0cf-4bc3-a2b0-885703f1fa3a,tolong limit bulan di besar lag,4,positif,1
35df5940-234c-4b2d-89f2-01e33d62e6ec,jelek sekali masa mau masuk salah pin kuku sudah mana ganti pin juga sama saja tidak bisa kesal sekali suruh ganti pin sudah ganti tetap saja tidak bisa masuk jelkkk,1,negatif,-1
b1fce922-6dd1-4b6f-bf6b-ea773ccd70f1,gal bisa login pin salah terus padahal asli itu sudah ganti pin sama saja pakai pin yang baru tidak bisa login sering error transaksi juga sering gagal guna aplikasi dana,1,negatif,-1
798760ea-5838-4ef9-83e7-e5605a867c6e,baru kemarin update sekarang minta update lagi mana sekarang apliikasinya berat,3,netral,0
181717ea-4dd7-40f3-be65-744e0a19ce77,kok upgrade premium susah sekali ya sekarang padahal data sudah valid terus report di akun instagram via dm eh langsung ada wa dari dana id suruh buka website ngisi formulir ada masuk pin segala,2,negatif,-1
173fe26f-ce31-4b83-9a32-d536b33042c1,dana sangat bantu,5,positif,1
2f5c19dd-6dc0-49a5-93a5-2ac46964ea5b,mudah dan tidak ribet,5,positif,1
3ca75a45-e482-4247-819a-61f07cc8a773,sangat muas sangat bantu,5,positif,1
eaa43a0d-5665-4f22-8b38-cc318917fcc6,alhamdulillah rekomendasi,4,positif,1
